product_title,product_category,rating,review_count,units_sold,sale_price,list_price,discount_pct,is_best_seller_flag,has_coupon_flag,is_sponsored,is_available,best_seller_detail,coupon_detail,sustainability_detail,delivery_date,collected_at
"DEWALT Heavy Duty USB C Cable, Premium Braided Nylon USB A to Type C Charger Cable Fast Charging for iPhone 16 Series, iPhone 15 Series, Samsung Galaxy S10 S10+ / Note 9, LG V30 (USB 2.0, Black)",Phones,4.6,1496,1000,12.52,13.99,10.51,false,true,false,true,No Badge,Save 5%  with coupon,None,2025-09-01,2025-08-21 11:50:41.000000 UTC
"DEWALT Wearable Bluetooth Speaker (Updated Version), Clip-On Wireless Jobsite Pro Water-Resistant Portable Speaker (Non-Magnetic), Built-in Mic for Hands-Free Music/Calls, Bluetooth Speaker (Yellow)",Speakers,4.6,1785,2000,50.31,57.56,12.6,false,true,false,false,No Badge,Save 10%  with coupon,None,2025-09-01,2025-08-21 11:23:56.000000 UTC
"DEWALT Wearable Bluetooth Speaker [Onyx Edition - Black] Clip-On Wireless Jobsite Pro Water-Resistant Portable Speaker (Non- Magnetic), Mic for Hands-Free Music/Calls, Mini Speakers Bluetooth Wireless",Speakers,4.6,1785,500,62.99,69.99,10.0,false,true,true,false,Amazon's,Save 5%  with coupon,None,2025-09-01,2025-08-21 11:20:01.000000 UTC
DJI Lavalier Mic,Other Electronics,4.6,599,500,47.54,47.54,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:43:00.000000 UTC
"DJI Mic (2 TX + 1 RX + Charging Case), Wireless Lavalier Microphone, 250m (820 ft.) Range, 15-Hour Battery, Noise Cancellation Wireless Microphone for PC, iPhone, Record Interview, YouTube, Black",Phones,4.6,3588,500,228.34,249.0,8.3,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:27:39.000000 UTC
"DJI Mic 2 (2 TX + 1 RX + Charging Case), Wireless Lavalier Microphone, Intelligent Noise Cancelling, 32-bit Float Internal Recording, 820 ft.(250m) Range, Microphone for iPhone, Android, Camera",Laptops,4.6,3044,2000,314.0,349.0,10.03,false,false,true,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:14:29.000000 UTC
"DJI Mic 2 (2 TX + 1 RX + Charging Case), Wireless Lavalier Microphone, Intelligent Noise Cancelling, 32-bit Float Internal Recording, 820 ft.(250m) Range, Microphone for iPhone, Android, Camera",Laptops,4.6,3044,2000,314.0,349.0,10.03,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:18:18.000000 UTC
"DJI Mic 2 Transmitter (Shadow Black), Wireless Microphone with Intelligent Noise Cancelling, 14-Hour Internal Recording, 6-Hour Battery, Magnetic Attachment, Bluetooth Microphone, YouTube, Vlogs",Laptops,4.6,3044,2000,87.0,99.0,12.12,false,false,true,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:18:42.000000 UTC
"DJI Mini 4 Pro (DJI RC 2), Folding Mini-Drone with 4K HDR Video Camera for Adults, Under 0.549 lbs/249 g, 34 Mins Flight Time, 20 km Max Video Transmission Distance, Omnidirectional Vision Sensing",Cameras,4.6,120,50,2029.99,2029.99,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-21 11:58:11.000000 UTC
"DJI Mini 4 Pro Folding Drone with RC 2 Remote (With Screen) Fly More Combo, 4K HDR Video Camera for Adults, Under 249g, Omnidirectional Sensing, 3 Batteries Bundle with Deco Gear Accessories",Cameras,4.6,244,100,2849.99,2849.99,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-21 11:49:39.000000 UTC
"DJI Mini 4K, Drone with 4K UHD Camera for Adults, Under 249 g, 3-Axis Gimbal Stabilization, 10km Video Transmission, Auto Return, Wind Resistance, 1 Battery for 31-Min Max Flight Time, Intelligent Flight",Laptops,4.6,17686,7000,399.0,399.0,0.0,true,false,false,false,Best Seller,No Coupon,None,,2025-08-21 11:16:09.000000 UTC
"DJI Osmo Action Mini Extension Rod, Compatible with Osmo Action 5 Pro, Osmo Action 4, Osmo Action 3",Other Electronics,4.6,572,500,39.0,69.0,43.48,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:47:08.000000 UTC
"DJI Osmo Mobile 7P Gimbal Stabilizer for iPhone, Android, Native Tracking, Lighting, 3-Axis Phone Gimbal, Quick Launch, One-Tap Edit, Built-in Extension Rod & Tripod, 10hrs Use, Phone Charging",Phones,4.6,2246,7000,145.0,145.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:16:24.000000 UTC
"DJI Osmo Mobile 7P Gimbal Stabilizer for iPhone, Android, Native Tracking, Lighting, 3-Axis Phone Gimbal, Quick Launch, One-Tap Edit, Built-in Extension Rod & Tripod, 10hrs Use, Phone Charging",Phones,4.6,2246,7000,145.0,145.0,0.0,false,false,true,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:19:33.000000 UTC
"DJI Osmo Pocket 3 Creator Combo, Vlogging Camera, 4K/120fps Video, 3-Axis Stabilization, Mic Included for Clear Sound, Bundle with Carrying Case, Screen Protector, 64GB Memory Card, Card Reader",Cameras,4.6,23,0,979.0,979.0,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-24 21:46:52.000000 UTC
"DJI Osmo Pocket 3 Creator Combo, Vlogging Cameras with 1'' CMOS, 4K/120fps Vlog Camera, 3-Axis Stabilization, Face/Object Tracking, Mic Included for Clear Sound, Digital Vlogging Camera for YouTube",Cameras,4.6,3915,2000,968.0,968.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:16:24.000000 UTC
"DJI RC Motion 3, FPV Smart Controller with Immersive Motion Control, Compact and Portable, One-Click Emergency Brake, AR Cursor, Intuitive Drone Controller, Multi-Model Compatibility",Gaming,4.6,471,50,103.0,103.0,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-24 21:51:14.000000 UTC
"DJI RC Motion 3, FPV Smart Controller with Immersive Motion Control, Compact and Portable, One-Click Emergency Brake, AR Cursor, Intuitive Drone Controller, Multi-Model Compatibility",Gaming,4.6,471,50,103.0,103.0,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-24 21:57:03.000000 UTC
"DYMO Authentic LT Plastic Labeling Tape for LetraTag Label Makers, 1/2"" (12mm), Black Print On White Tape, 6-Pack",Other Electronics,4.6,1036,2000,27.32,33.56,18.59,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:33:16.000000 UTC
"DYMO Authentic LW Large Multi-Purpose Labels, DYMO Labels for LabelWriter Label Printers, 2-1/8"" x 2-3/4"", 1 Roll of 320",Printers & Scanners,4.6,192,700,17.88,17.88,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:44:38.000000 UTC
"DYMO Authentic LW Multi-Purpose Labels DYMO Labels for LabelWriter Printers Great for Barcodes 1"" x 2-1/8"" 1 Roll of 500",Printers & Scanners,4.6,1409,1000,16.61,30.41,45.38,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:41:34.000000 UTC
"DYMO Authentic LW Multi-Purpose Square Labels DYMO Labels for LabelWriter Printers Great for Barcodes 1"" x 1"" 1 Roll of 750",Printers & Scanners,4.6,450,1000,16.73,29.99,44.21,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:38:53.000000 UTC
DYMO Industrial Label Maker | Rhino 4200 Label Maker Time-saving Hot Keys Prints Fast Durable For Job Sites and Heavy-Duty Labeling Jobs,Other Electronics,4.6,1827,50,188.8,188.8,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 21:52:44.000000 UTC
"DYMO Label Maker Machine with Tape - 100H LetraTag Handheld, Comes with 3 LT label tapes. Great for Home & Office Organization",Other Electronics,4.6,43940,5000,43.99,49.99,12.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:20:36.000000 UTC
"DYMO LabelManager 160 Portable Label Maker Bundle, Easy-to-Use, One-Touch Smart Keys, QWERTY Keyboard, Large Display, For Home & Office Organization, Includes 3 D1 label cassettes",TV & Display,4.6,30942,4000,59.22,59.22,0.0,false,false,true,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:16:09.000000 UTC
"DYMO LabelManager 160 Portable Label Maker Bundle, Easy-to-Use, One-Touch Smart Keys, QWERTY Keyboard, Large Display, For Home & Office Organization, Includes 3 D1 label cassettes",TV & Display,4.6,30942,4000,59.22,59.22,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:18:56.000000 UTC
"DYMO LetraTag Bundle 100T printer, with 13 ft black on white labels and 13 ft black on clear labels",Printers & Scanners,4.6,3259,600,42.39,44.99,5.78,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:48:48.000000 UTC
"DYMO LetraTag LT-100H Handheld Aesthetic Label Maker | ABC Keyboard Label Printer with Easy-to-Use, 13 Character LCD Screen | Great for Home & Office Organization | Pink (New)",TV & Display,4.6,43940,1000,29.99,29.99,0.0,false,false,true,true,No Badge,No Coupon,None,2025-09-09,2025-08-21 11:16:09.000000 UTC
"Dayton Audio BST-1 High Power Pro Tactile Bass Shaker 50 Watts RMS, 4 Ohms Impedance - Turn Any Surface into a Speaker System - Generates Subwoofer Lows",Laptops,4.6,887,300,59.98,59.98,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:59:25.000000 UTC
"Dayton Audio iMM-6C Calibrated Measurement USB-C Microphone for iPhone, iPad Tablet and Android,Black",Phones,4.6,115,100,44.98,44.98,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-24 21:52:20.000000 UTC
"Dayton Audio iMM-6C Calibrated Measurement USB-C Microphone for iPhone, iPad Tablet and Android,Black",Phones,4.6,115,100,44.98,44.98,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 21:58:04.000000 UTC
"Dell 14 Portable Monitor - P1424H - 14-inch Full HD (1080p) 1920 x 1080, IPS Panel, USB-C connectivity, Comfortview, 3-Year Advanced Exchange Service - Silver",Laptops,4.6,153,300,227.6,227.6,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-21 11:37:46.000000 UTC
"Dell 24 All-in-One Desktop ec24250-23.8-inch FHD Touch Display, Intel Core 5 Processor 120U, Intel Graphics, 16GB DDR5 RAM, 512GB SSD, Windows 11 Home, Onsite Service+6 Months Retail Migrate - White",Laptops,4.6,31,200,979.0,979.0,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:43:25.000000 UTC
"Dell 27 SE2725H Monitor - 27-Inch Full HD (1920x1080), VA Panel, Tilt Functionality, Certified by TÜV Rheinland for 3-Star Eye Comfort - Black",Laptops,4.6,2790,1000,124.0,124.0,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-21 11:22:50.000000 UTC
Dell 45W Replacement AC Adapter for Dell,Laptops,4.6,8700,500,17.45,17.45,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:55:32.000000 UTC
"Dell 65W 4.5mm tip Laptop Charger,Latitude 3320 3330 3340 3420 3430 3435 3440 3450 3520 3530 3535 3540 AC Adapter, Black, DA65NM191",Laptops,4.6,98,500,19.93,19.93,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-21 11:50:06.000000 UTC
"Dell 90W Replacement AC Adapter for Dell XPS 13 (L321X) / (L322x), 13 (9343), XPS 12 (9Q23) / (9Q33), 11 (9P33), 100% Compatible with P/N: RT74M, 0RT74M, VRJN1, LA90PM111, PA-1900-32D5",Laptops,4.6,199,300,28.54,31.88,10.48,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 12:12:27.000000 UTC
Dell Inspiron Laptop Charger Genuine 65W watt 4.5mm tip AC Power Adapter for Inspiron 13 14 15 3000 5000 7000 Series 5558 5755 3147 7348-2in1 5555 5559 0G6j41 0MGJN with Power Cord,Laptops,4.6,201,500,21.94,23.95,8.39,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 12:11:09.000000 UTC
Dell Laptop Charger 65W Watt USB Type C AC Power Adapter Include Power Cord for Dell Latitude 3340 3440 3540 5340 5440 5540 7340 7440 7640 9440 2in1,Laptops,4.6,350,2000,24.45,24.45,0.0,false,false,false,true,No Badge,No Coupon,None,,2025-08-21 11:25:38.000000 UTC
Dell Laptop Charger 65W watt AC Power Adapter(Power Supply) 19.5V 3.34A for Dell,Laptops,4.6,946,400,20.95,25.99,19.39,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 12:14:42.000000 UTC
Dell Optical Mouse MS116 (275-BBCB),Laptops,4.6,14476,1000,8.99,24.99,64.03,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:50:41.000000 UTC
"Dell Original Replacement AC adapter 65W 4.5mm Tip New Genuine OEM for Dell Inspiron 5551, Inspiron 5555, Inspiron 5558, Inspiron 5755, Inspiron 5758, Inspiron 7348, Inspiron 7558.",Laptops,4.6,1076,300,21.99,24.49,10.21,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-24 21:51:42.000000 UTC
"Dell Original Replacement AC adapter 65W 4.5mm Tip New Genuine OEM for Dell Inspiron 5551, Inspiron 5555, Inspiron 5558, Inspiron 5755, Inspiron 5758, Inspiron 7348, Inspiron 7558.",Laptops,4.6,1076,300,21.99,24.49,10.21,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 21:57:14.000000 UTC
"Dell P2419H 24 Inch LED-Backlit, Anti-Glare, 3H Hard Coating IPS Monitor - (8 ms Response, FHD 1920 x 1080 at 60Hz, 1000:1 Contrast, with ComfortView DisplayPort, VGA, HDMI and USB), Black",Laptops,4.6,7301,100,299.0,299.0,0.0,false,false,false,true,No Badge,No Coupon,Energy efficiency,2025-09-01,2025-08-21 12:15:28.000000 UTC
"Dell S2722DC Monitor - 27-inch WQHD (2560x1440) 75Hz 4Ms Display, AMD FreeSync, Built in Speaker, USB Type-C Connectivity, Height/Pivot/Swivel/Tilt Adjust - Platinum Silver",Laptops,4.6,738,1000,240.83,240.83,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-21 11:23:31.000000 UTC
Dell Wired Keyboard - Black KB216 (580-ADMT),Laptops,4.6,38381,1000,15.0,15.0,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-21 11:45:53.000000 UTC
Denon PMA-600NE Stereo Integrated Amplifier | Bluetooth Connectivity | 70W x 2 Channels | Built-in DAC and Phono Pre-Amp | Analog Mode | Advanced Ultra High Current Power,Other Electronics,4.6,530,50,459.0,599.0,23.37,false,false,false,true,No Badge,No Coupon,None,2025-09-09,2025-08-24 21:55:21.000000 UTC
Denon PMA-600NE Stereo Integrated Amplifier | Bluetooth Connectivity | 70W x 2 Channels | Built-in DAC and Phono Pre-Amp | Analog Mode | Advanced Ultra High Current Power,Other Electronics,4.6,530,50,459.0,599.0,23.37,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:04:25.000000 UTC
Denon PMA-600NE Stereo Integrated Amplifier | Bluetooth Connectivity | 70W x 2 Channels | Built-in DAC and Phono Pre-Amp | Analog Mode | Advanced Ultra High Current Power,Other Electronics,4.6,530,50,459.0,599.0,23.37,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:04:35.000000 UTC
Denon PMA-600NE Stereo Integrated Amplifier | Bluetooth Connectivity | 70W x 2 Channels | Built-in DAC and Phono Pre-Amp | Analog Mode | Advanced Ultra High Current Power,Other Electronics,4.6,530,50,459.0,599.0,23.37,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:04:47.000000 UTC
Denon PMA-600NE Stereo Integrated Amplifier | Bluetooth Connectivity | 70W x 2 Channels | Built-in DAC and Phono Pre-Amp | Analog Mode | Advanced Ultra High Current Power,Other Electronics,4.6,530,50,459.0,599.0,23.37,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:04:58.000000 UTC
Denon PMA-600NE Stereo Integrated Amplifier | Bluetooth Connectivity | 70W x 2 Channels | Built-in DAC and Phono Pre-Amp | Analog Mode | Advanced Ultra High Current Power,Other Electronics,4.6,530,50,459.0,599.0,23.37,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:05:10.000000 UTC
Denon PMA-600NE Stereo Integrated Amplifier | Bluetooth Connectivity | 70W x 2 Channels | Built-in DAC and Phono Pre-Amp | Analog Mode | Advanced Ultra High Current Power,Other Electronics,4.6,530,50,459.0,599.0,23.37,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:06:37.000000 UTC
Denon PMA-600NE Stereo Integrated Amplifier | Bluetooth Connectivity | 70W x 2 Channels | Built-in DAC and Phono Pre-Amp | Analog Mode | Advanced Ultra High Current Power,Other Electronics,4.6,530,50,459.0,599.0,23.37,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:08:19.000000 UTC
Denon PMA-600NE Stereo Integrated Amplifier | Bluetooth Connectivity | 70W x 2 Channels | Built-in DAC and Phono Pre-Amp | Analog Mode | Advanced Ultra High Current Power,Other Electronics,4.6,530,50,459.0,599.0,23.37,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:08:44.000000 UTC
Denon PMA-600NE Stereo Integrated Amplifier | Bluetooth Connectivity | 70W x 2 Channels | Built-in DAC and Phono Pre-Amp | Analog Mode | Advanced Ultra High Current Power,Other Electronics,4.6,530,50,459.0,599.0,23.37,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:09:20.000000 UTC
Denon PMA-600NE Stereo Integrated Amplifier | Bluetooth Connectivity | 70W x 2 Channels | Built-in DAC and Phono Pre-Amp | Analog Mode | Advanced Ultra High Current Power,Other Electronics,4.6,530,50,459.0,599.0,23.37,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:10:06.000000 UTC
Denon PMA-600NE Stereo Integrated Amplifier | Bluetooth Connectivity | 70W x 2 Channels | Built-in DAC and Phono Pre-Amp | Analog Mode | Advanced Ultra High Current Power,Other Electronics,4.6,530,50,459.0,599.0,23.37,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:10:44.000000 UTC
Denon PMA-600NE Stereo Integrated Amplifier | Bluetooth Connectivity | 70W x 2 Channels | Built-in DAC and Phono Pre-Amp | Analog Mode | Advanced Ultra High Current Power,Other Electronics,4.6,530,50,459.0,599.0,23.37,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:10:57.000000 UTC
Denon PMA-600NE Stereo Integrated Amplifier | Bluetooth Connectivity | 70W x 2 Channels | Built-in DAC and Phono Pre-Amp | Analog Mode | Advanced Ultra High Current Power,Other Electronics,4.6,530,50,459.0,599.0,23.37,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:11:08.000000 UTC
Denon PMA-600NE Stereo Integrated Amplifier | Bluetooth Connectivity | 70W x 2 Channels | Built-in DAC and Phono Pre-Amp | Analog Mode | Advanced Ultra High Current Power,Other Electronics,4.6,530,50,459.0,599.0,23.37,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:12:31.000000 UTC
Denon PMA-600NE Stereo Integrated Amplifier | Bluetooth Connectivity | 70W x 2 Channels | Built-in DAC and Phono Pre-Amp | Analog Mode | Advanced Ultra High Current Power,Other Electronics,4.6,530,50,459.0,599.0,23.37,false,false,false,true,No Badge,No Coupon,None,2025-09-02,2025-08-24 22:13:36.000000 UTC
DualShock 4 Wireless Controller for PlayStation 4 - Jet Black,Gaming,4.6,138711,0,59.99,59.99,0.0,true,false,false,false,Best Seller,No Coupon,None,2025-09-01,2025-08-21 11:19:08.000000 UTC
Duracell - 2450 3V Lithium Coin Battery - long lasting battery - 6 Count (Pack of 1),Power & Batteries,4.6,1999,300,0.0,0.0,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-24 21:56:03.000000 UTC
Duracell - 2450 3V Lithium Coin Battery - long lasting battery - 6 Count (Pack of 1),Power & Batteries,4.6,1999,300,0.0,0.0,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-24 22:21:05.000000 UTC
Duracell - 2450 3V Lithium Coin Battery - long lasting battery - 6 Count (Pack of 1),Power & Batteries,4.6,1999,300,0.0,0.0,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-24 22:21:28.000000 UTC
"Duracell 223-6V Lithium-Battery, 1 Count Pack, 223 6 Volt High Power Ultra Lithium-Battery, Long-Lasting for Video and Photo-Cameras, Lighting Equipment, and More",Cameras,4.6,664,200,0.0,0.0,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-21 12:09:55.000000 UTC
"Duracell 370/371 Silver Oxide Button Battery, 1 Count Pack, 370/371 1.5 Volt Battery, Long-Lasting for Watches, Medical Devices, Calculators, and More",Power & Batteries,4.6,9655,3000,4.15,4.15,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:40:08.000000 UTC
"Duracell Ion Speed 1000 Charger for Rechargeable AA and AAA Batteries, Includes 6 AA and 2 AAA Pre-Charged Batteries for Household and Business",Chargers & Cables,4.6,60564,3000,29.35,33.59,12.62,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:25:14.000000 UTC
Duracell MN908 6V Non-Rechargeable Alkaline Lantern Batteries (1 Pack),Power & Batteries,4.6,584,300,25.99,25.99,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-24 21:59:06.000000 UTC
"Duracell PGD MN1604BKD Coppertop Battery, Alkaline, 9V Size (Pack of 12)",Power & Batteries,4.6,1416,200,31.29,31.29,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-04,2025-08-24 21:45:39.000000 UTC
"Dymo 1749027 Letratag, LT100H, Personal Hand-Held Label Maker",Other Electronics,4.6,2513,800,28.0,28.0,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-21 11:49:39.000000 UTC
"E-Z Ink 48A CF248A Compatible Toner Cartridges Replacement for HP 48A Toner Cartridge Black CF248A to use with Pro M29w M15w MFP M28w M28a M29a M30w M31w M15a M16a M16w Printer (Black, 2 Pack)",Laptops,4.6,649,300,38.24,38.24,0.0,false,false,false,false,No Badge,No Coupon,Small Business,,2025-08-24 21:49:27.000000 UTC
"E-Z Ink 48A CF248A Compatible Toner Cartridges Replacement for HP 48A Toner Cartridge Black CF248A to use with Pro M29w M15w MFP M28w M28a M29a M30w M31w M15a M16a M16w Printer (Black, 2 Pack)",Laptops,4.6,649,300,33.24,33.24,0.0,false,false,false,true,No Badge,No Coupon,Small Business,2025-09-02,2025-08-24 21:55:09.000000 UTC
E-Z Ink Compatible Ink Cartridge Replacement for Brother LC103XL Ink Cartridges LC103 XL LC103BK LC101 LC 103 to Use with MFC-J870DW MFC-J470DW MFC-J6920DW MFC-J6520DW MFC-J450DW (10 Pack),Other Electronics,4.6,304,500,18.98,18.98,0.0,false,false,false,true,No Badge,No Coupon,Small Business,2025-09-02,2025-08-24 21:41:42.000000 UTC
E-Z Ink Compatible Ink Cartridge Replacement for Canon PGI-250XL PGI 250 XL to use with PIXMA MX922 MX722 MG5420 MG5520 MG5620 MG6320 MG6420 MG6620 MG7120 MG7520 iP8720 (Large Black) 4 Pack,Cameras,4.6,2880,300,14.77,14.77,0.0,false,false,false,false,No Badge,No Coupon,Small Business,,2025-08-24 21:44:17.000000 UTC
"E-Z Ink Compatible Ink Cartridge Replacement for Canon PGI220 PGI-220 CLI221 CLI-221 to use with MX870 MX860 MP620 MP560 MP980 (4 Large Black, 4 Cyan, 4 Magenta, 4 Yellow, 4 Small Black) 20 Pack",Cameras,4.6,4796,400,29.39,29.39,0.0,false,false,false,true,No Badge,No Coupon,Small Business,2025-09-02,2025-08-24 21:46:21.000000 UTC
E-Z Ink Compatible Ink Cartridges Replacement for Canon 250 251 XL PGI-250XL CLI-251XL to use with PIXMA MX922 MX920 IX6820 MG5520 MG7520 IP8720 MG6620 MG6320 MG7120 (15 Pack),Cameras,4.6,21827,2000,19.98,26.89,25.7,false,false,false,true,No Badge,No Coupon,Small Business,2025-09-01,2025-08-21 11:30:08.000000 UTC
E-Z Ink Compatible Ink Cartridges Replacement for Canon 250 251 XL PGI-250XL CLI-251XL to use with Pixma MX922 MX920 MG5520 MG7520 IX6820 IP8720 MG6620 MG6320 MG7120 (20 Pack),Cameras,4.6,3727,200,36.98,36.98,0.0,false,false,false,true,No Badge,No Coupon,Small Business,2025-09-02,2025-08-24 21:47:54.000000 UTC
"E-Z Ink Compatible TS9120 Ink Cartridge Replacement for Canon PGI-280XXL CLI-281XXL PGI 280XXL CLI 281XXL to use with PIXMA TS8320 TS8220 TS8120 (PGBK, Black, Photo Blue, Cyan, Magenta, Yellow) 6 Pack",Cameras,4.6,5543,1000,27.29,27.29,0.0,false,false,false,true,No Badge,No Coupon,Small Business,2025-09-01,2025-08-21 11:50:06.000000 UTC
E-Z Ink Compatible Tr8620a Ink Cartridge Replacement for Canon PGI-280XXL CLI-281XXL 280 XXL 281 XXL Compatible with TR8520 TR8620a TR8620 TS702a TS9520 TS9521C TR8520 TS6220 TS6320 TS8220 (5 Pack),Cameras,4.6,22802,5000,23.59,23.59,0.0,false,false,false,true,No Badge,No Coupon,Carbon impact,2025-09-01,2025-08-21 11:22:03.000000 UTC
"ENERGIZER AAA Batteries, Ultimate Lithium Triple A Battery, 24 Count",Power & Batteries,4.6,900,500,0.0,0.0,0.0,false,false,false,false,No Badge,No Coupon,None,,2025-08-21 12:04:21.000000 UTC
"EPOMAKER Galaxy70 Wireless Gaming Keyboard, 75% Aluminium Mechanical Keyboard, Bluetooth 5.0/2.4GHz/USB-C Wired, Programmable, Hot Swappable, for PC/Mac/Office/Gaming (White, Petal Switch)",Phones,4.6,327,100,84.99,99.99,15.0,false,false,false,false,No Badge,No Coupon,None,2025-09-04,2025-08-24 22:00:48.000000 UTC
"EPOMAKER HE80 Hall Effect Gaming Keyboard, 8K Polling & 32K Scan, Creamy Gasket, DKS, SOCD, Hot-Swappable, RGB Backlit, Wired Gaming Keyboard for PC & Mac (Black)",Gaming,4.6,91,100,59.49,69.99,15.0,false,false,false,false,No Badge,No Coupon,None,2025-09-04,2025-08-24 21:50:35.000000 UTC
"EPSON 126 DURABrite Ultra Ink Black & Color Combo Pack For WF-3520, WF-3530, WF-3540, WF-520, WF-545, WF-630, WF-633, WF-635, WF-645, WF-7010, WF-7510, WF-7520, WF-840, WF-845 and other select models",Other Electronics,4.6,1641,300,77.29,77.29,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 12:01:08.000000 UTC
"EPSON 126 DURABrite Ultra Ink Color Combo Pack For WF-3520, WF-3530, WF-3540, WF-520, WF-545, WF-630, WF-633, WF-635, WF-645, WF-7010, WF-7510, WF-7520, WF-840, WF-845 and other select models",Other Electronics,4.6,2338,300,55.39,55.39,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 12:10:34.000000 UTC
"EPSON 127 DURABrite Ultra Ink Black & Color Combo Pack For NX-530, NX-625, WF-3520, WF-3530, WF-3540, WF-545, WF-60, WF-630, WF-633, WF-635, WF-645, WF-7010, WF-7510, WF-7520, WF-840, WF-845",Other Electronics,4.6,3029,600,90.4,90.4,0.0,false,false,false,true,No Badge,No Coupon,None,2025-09-01,2025-08-21 11:41:46.000000 UTC
